"file_name","source_path","extension","bytes","sha256","group","extractability","next_action","reason","priority","can_copy_now","can_parse_now","needs_hardware_test","safety_status"
"RAM02.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\LIVE CHARKI 3 2.SET\LIVE CHARKI 3 2.SET\PCM\RAM02.PCM",".pcm","1254106","996C153DB848FD70204144AA6476A37CD954F31B940D06AE32908D12844B48C5","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM02.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\2020 pa1000 pa4x.SET\2020 pa1000 pa4x.SET\PCM\RAM02.PCM",".pcm","2890427","E1BAF5048C33B41B0A9160B3BD1134FFA34E549110CB6FA8168A8AB4567F4C83","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM02.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\rahm pa3x.SET\rahm pa3x.SET\PCM\RAM02.PCM",".pcm","2117396","BE5CB769EB63D503345A03062209DFD3CD0B46F462DD2C0C293B26BA100B03CB","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM02.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\ROTANA. 2022.SET\ROTANA. 2022.SET\PCM\RAM02.PCM",".pcm","4007480","A35B9394B4D9FDC0BF57D8104596FAE9EC0EDF46398391CF321816BB84B79350","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM02.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\RoTaNa(1) pa3x.SET\tareq pa3x.SET\PCM\RAM02.PCM",".pcm","2628052","50D89F90237F73AB4E1A5C570D652EFDAF7BFDBE769FC7F704E88C490D020044","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM02.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\omar44.SET\omar44.SET\PCM\RAM02.PCM",".pcm","4261449","29F3D45501DF3081EC8E9843937FCBFEF6DD327647E2286E43D14875B5311FC5","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM02.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\3xxxxx.SET\3xxxxx.SET\PCM\RAM02.PCM",".pcm","3485509","A051F9D086F1C54CCE0452A18EB9F92A50BE313C04E4678DAAEE30ACD5F2657A","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM02.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\SUPER4X.3X ASLY2018.SET\SUPER4X.3X ASLY2018.SET\PCM\RAM02.PCM",".pcm","2660028","4FB88F992ADF9BD99FB07A0D03C789A8FBEFDF6CF89E6585E30870F05AD507EB","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM02.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\‏‏RoTaNa(1) pa3x.SET - نسخة\tareq pa3x.SET\PCM\RAM02.PCM",".pcm","2628052","50D89F90237F73AB4E1A5C570D652EFDAF7BFDBE769FC7F704E88C490D020044","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM03.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\omar44.SET\omar44.SET\PCM\RAM03.PCM",".pcm","4224534","7E087AA7311F50BE90B3F59C768CCE1D2CFE20500A78F3A4DB219753D0323AF9","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM03.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\RoTaNa(1) pa3x.SET\tareq pa3x.SET\PCM\RAM03.PCM",".pcm","2572532","3F2BCE02632AA6EFF2F6F9BB9B4B80159186655D44136140E643A0A5EE995F2A","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM03.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\ROTANA. 2022.SET\ROTANA. 2022.SET\PCM\RAM03.PCM",".pcm","5691092","49A85A09A0519BDABE40B648506F2A3CE1946A8406590593C55D2ED61E7F465B","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM03.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\ABOUD NEXT-MG.SET\ABOUD NEXT-MG.SET\PCM\RAM03.PCM",".pcm","5235889","748CD791A021955BA187855DED50D9718C42ECDE17B7BC9D341592B2E6624D23","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM03.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\LIVE CHARKI 3 2.SET\LIVE CHARKI 3 2.SET\PCM\RAM03.PCM",".pcm","1078412","D120630CB22DAE602E344F6B14A4A3A26CB5BF6AE13A9DBD54CF2639B86BD929","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM03.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\SUPER4X.3X ASLY2018.SET\SUPER4X.3X ASLY2018.SET\PCM\RAM03.PCM",".pcm","2882658","6C9593F3594084ED4BF21FA55A28A1ADB43032B1C2E1591931BF171A33120FB7","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM03.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\3xxxxx.SET\3xxxxx.SET\PCM\RAM03.PCM",".pcm","2640520","37D3839B89C9F7BC54E4D5D12BD3B69ED4F6C8EFF1EE6FC5178FBB229511287D","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM03.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\2020 pa1000 pa4x.SET\2020 pa1000 pa4x.SET\PCM\RAM03.PCM",".pcm","2884524","CD0A60D63300BF6AC8C0382DB28F513A8CCA2BCC86B54D6AA3C8FF169923FE96","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM03.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\rahm pa3x.SET\rahm pa3x.SET\PCM\RAM03.PCM",".pcm","2263370","6E704ABF24DC2C4C4A4BAB1202E40A9BCE0811747271DCC59564FFC42A0FFE44","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM03.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\a1111.SET\a1111.SET\PCM\RAM03.PCM",".pcm","5663007","40DE93CFA1CED3EFE068624D6DE8980F8CE6F57F204B9D7C4BD20CEE22AABCCD","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM03.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\‏‏RoTaNa(1) pa3x.SET - نسخة\tareq pa3x.SET\PCM\RAM03.PCM",".pcm","2572532","3F2BCE02632AA6EFF2F6F9BB9B4B80159186655D44136140E643A0A5EE995F2A","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM04.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\a1111.SET\a1111.SET\PCM\RAM04.PCM",".pcm","7053930","92889450D110C47FD1BDD7326CBA52F99D5C1DA5F587EE7387B9AE91C6000A85","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM04.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\ABOUD NEXT-MG.SET\ABOUD NEXT-MG.SET\PCM\RAM04.PCM",".pcm","6493685","C6F0091694BF7B778129C1B51A34E05F16C62E1F3CF0EBD1FE5D51AA173A26AE","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM04.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\3xxxxx.SET\3xxxxx.SET\PCM\RAM04.PCM",".pcm","3802613","86DBDDE33E5D263CFAE3C575071323DD94652590AFFF7222A8BDA3FCE7D7ADAB","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM04.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\‏‏RoTaNa(1) pa3x.SET - نسخة\tareq pa3x.SET\PCM\RAM04.PCM",".pcm","2581902","D7D6C141A38C202B2F35D9229D2CF5530945580CAA14F85BAEA2FA50267F9FC7","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM04.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\SUPER4X.3X ASLY2018.SET\SUPER4X.3X ASLY2018.SET\PCM\RAM04.PCM",".pcm","2678909","ADA904D76674CE0AA2070100FCF0A0A2644F421A2D163634FFF95906783E8A0D","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM04.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\ROTANA. 2022.SET\ROTANA. 2022.SET\PCM\RAM04.PCM",".pcm","4586280","9C4BBC0C333BD16563FEABB0131C4EE1D99BF7B6C75D4E32E70383BFE8B86AA1","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM04.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\2020 pa1000 pa4x.SET\2020 pa1000 pa4x.SET\PCM\RAM04.PCM",".pcm","2892711","42CC26050A6B1F88035B37AC0E5928A6CA21292B6353057E0CA2B7D86AA4B4E3","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM04.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\omar44.SET\omar44.SET\PCM\RAM04.PCM",".pcm","4330769","E933CB6AC0B8B7A38CDA13DA54B35494299780755AF8F50F663839F35F2A236D","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM04.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\RoTaNa(1) pa3x.SET\tareq pa3x.SET\PCM\RAM04.PCM",".pcm","2581902","D7D6C141A38C202B2F35D9229D2CF5530945580CAA14F85BAEA2FA50267F9FC7","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM04.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\LIVE CHARKI 3 2.SET\LIVE CHARKI 3 2.SET\PCM\RAM04.PCM",".pcm","1251341","D87977E2F1C091BD44E192EFC86B8EB587466AE10503F0FCCD2E0D6182EDD4C5","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM04.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\rahm pa3x.SET\rahm pa3x.SET\PCM\RAM04.PCM",".pcm","2105798","6A3E4C24BCCE2393A3C049E3693D058C28006999F152BF4DB991CE4A5A4955A3","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM05.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\SUPER4X.3X ASLY2018.SET\SUPER4X.3X ASLY2018.SET\PCM\RAM05.PCM",".pcm","2641889","C5ED8914C468E947FAE7977A50D55EF71E3F33253385CAC5AC67C63B2EB82599","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM05.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\ROTANA. 2022.SET\ROTANA. 2022.SET\PCM\RAM05.PCM",".pcm","5056396","1AB95EE8524748907065206C49C7A3415645FE1DB3B76152A45929094EAA1752","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
"RAM05.PCM","E:\UAOS_OPEN_LIBRARY_SOURCE\pa3x\2020 pa1000 pa4x.SET\2020 pa1000 pa4x.SET\PCM\RAM05.PCM",".pcm","2921119","1A20EFF2AB263222D82540E21047986027887E5486E87FE21F4D1278CC27E278","PCM_CONTAINER","PARSER_CANDIDATE","V1719_PCM_CONTAINER_RESEARCH","Likely sample container; parser/hardware validation needed.","90","False","False","True","NO_BINARY_OUTPUT_METADATA_ONLY"
